protein_id	hit_rows
FUN_000803-T1	26
FUN_008035-T1	26
FUN_002297-T1	26
FUN_015612-T1	26
FUN_001124-T1	26
FUN_007565-T1	26
FUN_007502-T1	26
FUN_007475-T1	26
FUN_012027-T1	26
FUN_012024-T1	26
FUN_000517-T1	26
FUN_021205-T1	26
FUN_003219-T1	26
FUN_019483-T1	26
FUN_017326-T1	26
FUN_002343-T1	26
FUN_001634-T1	26
FUN_017115-T1	26
FUN_003578-T1	26
FUN_020260-T1	26
FUN_014297-T1	26
FUN_003320-T1	26
FUN_001132-T1	26
FUN_015360-T1	26
FUN_007157-T1	26
FUN_007156-T1	26
FUN_002905-T1	26
FUN_002898-T1	26
FUN_002386-T1	26
FUN_017019-T1	26
FUN_010313-T1	26
FUN_004429-T1	26
FUN_002437-T1	26
FUN_004999-T1	26
FUN_002430-T1	26
FUN_013505-T1	26
FUN_013453-T1	26
FUN_010738-T1	26
FUN_015916-T1	26
FUN_019152-T1	26
FUN_002888-T1	26
FUN_019573-T1	26
FUN_013404-T1	26
FUN_016883-T1	26
FUN_016872-T1	26
FUN_002523-T1	26
FUN_003484-T1	26
FUN_004379-T1	26
FUN_016636-T1	26
FUN_001522-T1	26
FUN_018923-T1	26
FUN_004124-T1	26
FUN_014123-T1	26
FUN_004275-T1	26
FUN_010764-T1	26
FUN_004292-T1	26
FUN_004078-T1	26
FUN_000737-T1	26
FUN_004114-T1	26
FUN_008760-T1	26
FUN_018937-T1	26
FUN_001465-T1	26
FUN_003406-T1	26
FUN_003402-T1	26
FUN_003401-T1	26
FUN_003417-T1	26
FUN_016348-T1	26
FUN_000170-T1	26
FUN_005218-T1	26
FUN_011365-T1	26
FUN_021216-T1	26
FUN_003053-T1	26
FUN_008825-T1	26
FUN_002676-T1	26
FUN_002720-T1	26
FUN_001088-T1	26
FUN_002779-T1	26
FUN_020514-T1	26
FUN_017874-T1	26
FUN_018171-T1	26
FUN_018152-T1	26
FUN_008606-T1	26
FUN_018127-T1	26
FUN_005908-T1	26
FUN_000060-T1	26
FUN_018008-T1	26
FUN_001924-T1	26
FUN_001917-T1	26
FUN_019444-T1	25
FUN_007266-T1	25
FUN_007252-T1	25
FUN_007241-T1	25
FUN_001845-T1	25
FUN_004936-T1	25
FUN_002756-T1	25
FUN_002761-T1	25
FUN_013863-T1	25
FUN_001094-T1	25
FUN_006050-T1	25
FUN_017748-T1	25
FUN_003800-T1	25
FUN_000890-T1	25
FUN_012584-T1	25
FUN_018258-T1	25
FUN_017690-T1	25
FUN_002205-T1	25
FUN_000909-T1	25
FUN_021131-T1	25
FUN_003725-T1	25
FUN_001723-T1	25
FUN_001463-T1	25
FUN_016292-T1	25
FUN_001432-T1	25
FUN_001240-T1	25
FUN_003153-T1	25
FUN_014812-T1	25
FUN_019979-T1	25
FUN_012950-T1	25
FUN_003695-T1	25
FUN_012216-T1	25
FUN_009177-T1	25
FUN_006264-T1	25
FUN_000814-T1	25
FUN_020232-T1	25
FUN_017442-T1	25
FUN_019214-T1	25
FUN_007031-T1	25
FUN_002799-T1	25
FUN_001393-T1	25
FUN_019125-T1	25
FUN_000707-T1	25
FUN_000689-T1	25
FUN_004164-T1	25
FUN_001127-T1	25
FUN_003926-T1	25
FUN_003921-T1	25
FUN_010240-T1	25
FUN_019391-T1	25
FUN_003246-T1	25
FUN_003111-T1	25
FUN_021110-T1	25
FUN_003559-T1	25
FUN_003006-T1	25
FUN_001291-T1	25
FUN_013818-T1	25
FUN_003419-T1	25
FUN_010614-T1	25
FUN_002382-T1	25
FUN_004409-T1	25
FUN_004422-T1	25
FUN_020279-T1	25
FUN_000775-T1	25
FUN_007673-T1	25
FUN_006355-T1	25
FUN_005287-T1	25
FUN_002423-T1	25
FUN_016979-T1	25
FUN_001587-T1	25
FUN_010512-T1	25
FUN_000591-T1	25
FUN_002651-T1	25
FUN_018977-T1	25
FUN_019696-T1	25
FUN_003500-T1	25
FUN_001365-T1	25
FUN_015832-T1	25
FUN_002897-T1	25
FUN_002882-T1	25
FUN_018765-T1	25
FUN_001554-T1	25
FUN_018807-T1	25
FUN_008350-T1	25
FUN_008227-T1	25
FUN_019800-T1	25
FUN_003510-T1	25
FUN_000543-T1	25
FUN_010361-T1	25
FUN_004386-T1	25
FUN_004289-T1	25
FUN_018906-T1	25
FUN_016444-T1	25
FUN_001540-T1	25
FUN_002556-T1	25
FUN_003074-T1	25
FUN_019380-T1	25
FUN_020419-T1	25
FUN_011117-T1	25
FUN_013628-T1	25
FUN_016536-T1	25
FUN_004134-T1	25
FUN_014085-T1	25
FUN_002015-T1	25
FUN_009374-T1	25
FUN_009297-T1	25
FUN_009266-T1	25
FUN_011075-T1	25
FUN_014407-T1	25
FUN_018150-T1	25
FUN_012454-T1	24
FUN_007288-T1	24
FUN_004742-T1	24
FUN_021433-T1	24
FUN_005368-T1	24
FUN_005988-T1	24
FUN_014061-T1	24
FUN_001120-T1	24
FUN_003377-T1	24
FUN_001105-T1	24
FUN_008098-T1	24
FUN_021063-T1	24
FUN_017789-T1	24
FUN_006052-T1	24
FUN_001253-T1	24
FUN_019726-T1	24
FUN_001041-T1	24
FUN_019745-T1	24
FUN_015948-T1	24
FUN_000726-T1	24
FUN_020342-T1	24
FUN_004271-T1	24
FUN_000195-T1	24
FUN_004091-T1	24
FUN_018856-T1	24
FUN_003086-T1	24
FUN_004198-T1	24
FUN_004192-T1	24
FUN_021424-T1	24
FUN_017731-T1	24
FUN_001755-T1	24
FUN_004560-T1	24
FUN_020162-T1	24
FUN_000891-T1	24
FUN_020851-T1	24
FUN_009500-T1	24
FUN_009497-T1	24
FUN_002190-T1	24
FUN_004496-T1	24
FUN_020029-T1	24
FUN_000307-T1	24
FUN_002957-T1	24
FUN_008148-T1	24
FUN_021024-T1	24
FUN_019801-T1	24
FUN_003477-T1	24
FUN_004378-T1	24
FUN_002530-T1	24
FUN_010759-T1	24
FUN_004293-T1	24
FUN_019266-T1	24
FUN_004207-T1	24
FUN_004203-T1	24
FUN_020015-T1	24
FUN_003709-T1	24
FUN_003724-T1	24
FUN_000482-T1	24
FUN_018301-T1	24
FUN_014990-T1	24
FUN_015910-T1	24
FUN_002849-T1	24
FUN_019583-T1	24
FUN_000999-T1	24
FUN_000992-T1	24
FUN_016943-T1	24
FUN_016906-T1	24
FUN_002465-T1	24
FUN_016794-T1	24
FUN_002504-T1	24
FUN_002694-T1	24
FUN_016219-T1	24
FUN_019066-T1	24
FUN_001426-T1	24
FUN_003122-T1	24
FUN_001243-T1	24
FUN_003197-T1	24
FUN_006445-T1	24
FUN_000122-T1	24
FUN_021287-T1	24
FUN_016411-T1	24
FUN_016394-T1	24
FUN_002663-T1	24
FUN_019682-T1	24
FUN_003515-T1	24
FUN_013458-T1	24
FUN_019827-T1	24
FUN_002834-T1	24
FUN_000529-T1	24
FUN_010256-T1	24
FUN_020266-T1	24
FUN_011838-T1	24
FUN_006367-T1	24
FUN_000103-T1	24
FUN_006288-T1	24
FUN_006287-T1	24
FUN_014688-T1	24
FUN_000331-T1	24
FUN_003647-T1	24
FUN_008994-T1	24
FUN_008966-T1	24
FUN_020947-T1	24
FUN_006284-T1	24
FUN_017553-T1	24
FUN_000603-T1	24
FUN_002778-T1	24
FUN_001399-T1	24
FUN_006635-T1	24
FUN_000142-T1	24
FUN_001618-T1	24
FUN_017036-T1	24
FUN_002413-T1	24
FUN_008015-T1	24
FUN_017493-T1	24
FUN_017485-T1	24
FUN_018613-T1	24
FUN_021257-T1	24
FUN_006528-T1	24
FUN_016082-T1	24
FUN_000711-T1	24
FUN_014616-T1	24
FUN_010609-T1	24
FUN_019606-T1	24
FUN_011924-T1	24
FUN_013165-T1	24
FUN_019900-T1	24
FUN_017183-T1	24
FUN_020253-T1	24
FUN_003295-T1	24
FUN_003003-T1	24
FUN_002899-T1	24
FUN_021175-T1	24
FUN_014632-T1	24
FUN_003243-T1	24
FUN_015005-T1	24
FUN_017257-T1	24
FUN_002340-T1	24
FUN_018039-T1	24
FUN_000447-T1	24
FUN_012526-T1	24
FUN_021012-T1	24
FUN_003283-T1	24
FUN_005409-T1	24
FUN_001897-T1	24
FUN_002005-T1	24
FUN_017882-T1	24
FUN_004849-T1	23
FUN_017867-T1	23
FUN_017892-T1	23
FUN_017930-T1	23
FUN_020099-T1	23
FUN_000854-T1	23
FUN_020918-T1	23
FUN_005543-T1	23
FUN_003259-T1	23
FUN_002966-T1	23
FUN_009279-T1	23
FUN_002769-T1	23
FUN_002773-T1	23
FUN_003772-T1	23
FUN_020088-T1	23
FUN_012539-T1	23
FUN_003749-T1	23
FUN_002024-T1	23
FUN_004714-T1	23
FUN_000444-T1	23
FUN_000451-T1	23
FUN_005536-T1	23
FUN_020913-T1	23
FUN_002348-T1	23
FUN_002333-T1	23
FUN_018626-T1	23
FUN_017316-T1	23
FUN_000495-T1	23
FUN_015039-T1	23
FUN_003208-T1	23
FUN_003215-T1	23
FUN_010232-T1	23
FUN_012130-T1	23
FUN_011751-T1	23
FUN_019700-T1	23
FUN_013808-T1	23
FUN_003393-T1	23
FUN_019339-T1	23
FUN_002982-T1	23
FUN_014260-T1	23
FUN_020255-T1	23
FUN_003575-T1	23
FUN_007607-T1	23
FUN_017104-T1	23
FUN_003644-T1	23
FUN_013234-T1	23
FUN_011999-T1	23
FUN_007414-T1	23
FUN_020478-T1	23
FUN_000412-T1	23
FUN_000167-T1	23
FUN_004152-T1	23
FUN_006556-T1	23
FUN_021264-T1	23
FUN_010923-T1	23
FUN_004248-T1	23
FUN_000154-T1	23
FUN_015630-T1	23
FUN_017354-T1	23
FUN_001681-T1	23
FUN_008054-T1	23
FUN_000808-T1	23
FUN_017027-T1	23
FUN_002390-T1	23
FUN_018657-T1	23
FUN_017097-T1	23
FUN_006607-T1	23
FUN_010683-T1	23
FUN_004306-T1	23
FUN_000183-T1	23
FUN_000809-T1	23
FUN_006136-T1	23
FUN_006286-T1	23
FUN_004791-T1	23
FUN_020746-T1	23
FUN_000818-T1	23
FUN_000925-T1	23
FUN_003653-T1	23
FUN_018948-T1	23
FUN_010487-T1	23
FUN_021321-T1	23
FUN_000315-T1	23
FUN_003945-T1	23
FUN_001600-T1	23
FUN_000533-T1	23
FUN_010307-T1	23
FUN_003531-T1	23
FUN_003536-T1	23
FUN_003522-T1	23
FUN_018965-T1	23
FUN_006395-T1	23
FUN_001220-T1	23
FUN_019412-T1	23
FUN_002759-T1	23
FUN_016209-T1	23
FUN_001441-T1	23
FUN_016244-T1	23
FUN_002710-T1	23
FUN_000404-T1	23
FUN_000405-T1	23
FUN_010428-T1	23
FUN_002486-T1	23
FUN_018730-T1	23
FUN_015746-T1	23
FUN_002854-T1	23
FUN_015905-T1	23
FUN_004814-T1	23
FUN_008863-T1	23
FUN_018560-T1	23
FUN_020836-T1	23
FUN_003696-T1	23
FUN_004204-T1	23
FUN_020428-T1	23
FUN_011732-T1	23
FUN_002641-T1	23
FUN_002618-T1	23
FUN_004288-T1	23
FUN_010316-T1	23
FUN_010417-T1	23
FUN_011762-T1	23
FUN_008333-T1	23
FUN_002948-T1	23
FUN_015513-T1	23
FUN_000614-T1	23
FUN_020502-T1	23
FUN_010836-T1	23
FUN_007402-T1	23
FUN_002195-T1	23
FUN_018276-T1	23
FUN_017666-T1	23
FUN_018260-T1	23
FUN_020847-T1	23
FUN_003741-T1	23
FUN_012616-T1	23
FUN_000895-T1	23
FUN_005992-T1	23
FUN_006026-T1	23
FUN_000074-T1	23
FUN_000077-T1	23
FUN_000670-T1	23
FUN_001262-T1	23
FUN_016659-T1	23
FUN_002548-T1	23
FUN_002529-T1	23
FUN_013724-T1	23
FUN_003433-T1	23
FUN_011527-T1	23
FUN_011564-T1	23
FUN_000740-T1	23
FUN_000741-T1	23
FUN_017840-T1	23
FUN_005513-T1	23
FUN_014209-T1	23
FUN_019712-T1	23
FUN_019720-T1	23
FUN_001254-T1	23
FUN_011142-T1	23
FUN_001800-T1	23
FUN_000348-T1	23
FUN_003791-T1	23
FUN_012428-T1	23
FUN_002794-T1	23
FUN_003378-T1	23
FUN_003359-T1	23
FUN_016174-T1	23
FUN_021455-T1	23
FUN_018142-T1	23
FUN_005874-T1	23
FUN_000054-T1	23
FUN_017995-T1	23
FUN_011215-T1	23
FUN_021456-T1	23
FUN_001011-T1	22
FUN_005853-T1	22
FUN_000031-T1	22
FUN_000028-T1	22
FUN_013411-T1	22
FUN_005758-T1	22
FUN_019839-T1	22
FUN_000648-T1	22
FUN_011113-T1	22
FUN_004216-T1	22
FUN_010982-T1	22
FUN_002947-T1	22
FUN_002987-T1	22
FUN_015455-T1	22
FUN_000671-T1	22
FUN_013650-T1	22
FUN_001035-T1	22
FUN_001034-T1	22
FUN_013238-T1	22
FUN_011177-T1	22
FUN_000657-T1	22
FUN_017013-T1	22
FUN_004906-T1	22
FUN_004903-T1	22
FUN_000635-T1	22
FUN_000630-T1	22
FUN_020475-T1	22
FUN_009909-T1	22
FUN_000449-T1	22
FUN_002624-T1	22
FUN_002621-T1	22
FUN_002613-T1	22
FUN_002632-T1	22
FUN_001512-T1	22
FUN_000454-T1	22
FUN_015631-T1	22
FUN_004179-T1	22
FUN_000681-T1	22
FUN_017024-T1	22
FUN_019296-T1	22
FUN_002451-T1	22
FUN_008561-T1	22
FUN_013782-T1	22
FUN_013021-T1	22
FUN_003663-T1	22
FUN_000951-T1	22
FUN_013853-T1	22
FUN_001958-T1	22
FUN_008535-T1	22
FUN_001364-T1	22
FUN_020511-T1	22
FUN_020964-T1	22
FUN_020399-T1	22
FUN_000330-T1	22
FUN_017190-T1	22
FUN_020335-T1	22
FUN_015283-T1	22
FUN_015256-T1	22
FUN_015249-T1	22
FUN_011691-T1	22
FUN_004096-T1	22
FUN_002715-T1	22
FUN_004521-T1	22
FUN_002721-T1	22
FUN_005288-T1	22
FUN_017912-T1	22
FUN_021319-T1	22
FUN_019975-T1	22
FUN_006231-T1	22
FUN_004094-T1	22
FUN_011521-T1	22
FUN_011506-T1	22
FUN_002484-T1	22
FUN_016787-T1	22
FUN_002869-T1	22
FUN_015721-T1	22
FUN_001563-T1	22
FUN_020879-T1	22
FUN_006354-T1	22
FUN_013989-T1	22
FUN_019651-T1	22
FUN_012791-T1	22
FUN_018180-T1	22
FUN_006435-T1	22
FUN_004701-T1	22
FUN_009242-T1	22
FUN_001552-T1	22
FUN_011849-T1	22
FUN_011769-T1	22
FUN_021118-T1	22
FUN_001252-T1	22
FUN_011733-T1	22
FUN_007722-T1	22
FUN_007704-T1	22
FUN_000559-T1	22
FUN_002855-T1	22
FUN_014040-T1	22
FUN_013997-T1	22
FUN_020001-T1	22
FUN_003710-T1	22
FUN_003700-T1	22
FUN_001799-T1	22
FUN_002145-T1	22
FUN_009139-T1	22
FUN_002755-T1	22
FUN_010191-T1	22
FUN_016566-T1	22
FUN_003716-T1	22
FUN_003344-T1	22
FUN_018251-T1	22
FUN_000127-T1	22
FUN_002846-T1	22
FUN_008890-T1	22
FUN_007617-T1	22
FUN_018594-T1	22
FUN_002287-T1	22
FUN_002317-T1	22
FUN_002276-T1	22
FUN_017408-T1	22
FUN_020271-T1	22
FUN_005076-T1	22
FUN_014193-T1	22
FUN_012558-T1	22
FUN_000880-T1	22
FUN_001177-T1	22
FUN_014413-T1	22
FUN_001222-T1	22
FUN_020216-T1	22
FUN_003930-T1	22
FUN_003143-T1	22
FUN_008852-T1	22
FUN_001376-T1	22
FUN_019155-T1	22
FUN_020573-T1	22
FUN_004353-T1	22
FUN_007398-T1	22
FUN_005094-T1	22
FUN_020230-T1	22
FUN_014756-T1	22
FUN_007232-T1	22
FUN_010257-T1	22
FUN_002173-T1	22
FUN_001748-T1	22
FUN_012478-T1	22
FUN_012388-T1	22
FUN_021204-T1	22
FUN_014711-T1	22
FUN_014694-T1	22
FUN_012170-T1	22
FUN_001701-T1	22
FUN_007119-T1	22
FUN_003211-T1	22
FUN_001175-T1	22
FUN_001174-T1	22
FUN_016136-T1	22
FUN_001403-T1	22
FUN_019084-T1	22
FUN_004410-T1	22
FUN_003830-T1	22
FUN_012306-T1	22
FUN_002250-T1	22
FUN_007244-T1	22
FUN_016717-T1	22
FUN_001532-T1	22
FUN_002801-T1	22
FUN_004777-T1	22
FUN_016682-T1	22
FUN_007042-T1	22
FUN_001193-T1	22
FUN_018282-T1	22
FUN_018277-T1	22
FUN_002196-T1	22
FUN_017625-T1	22
FUN_006734-T1	22
FUN_003801-T1	22
FUN_013519-T1	22
FUN_005517-T1	22
FUN_019811-T1	22
FUN_003543-T1	22
FUN_005417-T1	22
FUN_018070-T1	22
FUN_001033-T1	22
FUN_001018-T1	22
FUN_001046-T1	22
FUN_006114-T1	22
FUN_006066-T1	22
FUN_000483-T1	22
FUN_009856-T1	22
FUN_009532-T1	21
FUN_016382-T1	21
FUN_018945-T1	21
FUN_016320-T1	21
FUN_020816-T1	21
FUN_002691-T1	21
FUN_020833-T1	21
FUN_001956-T1	21
FUN_019795-T1	21
FUN_000374-T1	21
FUN_000037-T1	21
FUN_000048-T1	21
FUN_003533-T1	21
FUN_005551-T1	21
FUN_021502-T1	21
FUN_003577-T1	21
FUN_019849-T1	21
FUN_019862-T1	21
FUN_019882-T1	21
FUN_003807-T1	21
FUN_001706-T1	21
FUN_003222-T1	21
FUN_019440-T1	21
FUN_001195-T1	21
FUN_019499-T1	21
FUN_014637-T1	21
FUN_017622-T1	21
FUN_016116-T1	21
FUN_019078-T1	21
FUN_001534-T1	21
FUN_000414-T1	21
FUN_004372-T1	21
FUN_001685-T1	21
FUN_018577-T1	21
FUN_004405-T1	21
FUN_004407-T1	21
FUN_019083-T1	21
FUN_000424-T1	21
FUN_008975-T1	21
FUN_009023-T1	21
FUN_002561-T1	21
FUN_019525-T1	21
FUN_003795-T1	21
FUN_003799-T1	21
FUN_003836-T1	21
FUN_003227-T1	21
FUN_003233-T1	21
FUN_007118-T1	21
FUN_012171-T1	21
FUN_014704-T1	21
FUN_000820-T1	21
FUN_012198-T1	21
FUN_000198-T1	21
FUN_006567-T1	21
FUN_012334-T1	21
FUN_012342-T1	21
FUN_012419-T1	21
FUN_003779-T1	21
FUN_003281-T1	21
FUN_020057-T1	21
FUN_018274-T1	21
FUN_018222-T1	21
FUN_010253-T1	21
FUN_010267-T1	21
FUN_005124-T1	21
FUN_003190-T1	21
FUN_014799-T1	21
FUN_014805-T1	21
FUN_003182-T1	21
FUN_021140-T1	21
FUN_017491-T1	21
FUN_002257-T1	21
FUN_020587-T1	21
FUN_000549-T1	21
FUN_015943-T1	21
FUN_010433-T1	21
FUN_010442-T1	21
FUN_010488-T1	21
FUN_002497-T1	21
FUN_003144-T1	21
FUN_011964-T1	21
FUN_020245-T1	21
FUN_020740-T1	21
FUN_000524-T1	21
FUN_009077-T1	21
FUN_009084-T1	21
FUN_009093-T1	21
FUN_001517-T1	21
FUN_016612-T1	21
FUN_014291-T1	21
FUN_003773-T1	21
FUN_003312-T1	21
FUN_000135-T1	21
FUN_017355-T1	21
FUN_003946-T1	21
FUN_000768-T1	21
FUN_017352-T1	21
FUN_011918-T1	21
FUN_008858-T1	21
FUN_006616-T1	21
FUN_006618-T1	21
FUN_001772-T1	21
FUN_000903-T1	21
FUN_012647-T1	21
FUN_006496-T1	21
FUN_006515-T1	21
FUN_017775-T1	21
FUN_010201-T1	21
FUN_016218-T1	21
FUN_009140-T1	21
FUN_009149-T1	21
FUN_018216-T1	21
FUN_012715-T1	21
FUN_012720-T1	21
FUN_003705-T1	21
FUN_014004-T1	21
FUN_015781-T1	21
FUN_020985-T1	21
FUN_008807-T1	21
FUN_018786-T1	21
FUN_014991-T1	21
FUN_017286-T1	21
FUN_009235-T1	21
FUN_012792-T1	21
FUN_012806-T1	21
FUN_012927-T1	21
FUN_019662-T1	21
FUN_006365-T1	21
FUN_006373-T1	21
FUN_004320-T1	21
FUN_008597-T1	21
FUN_008605-T1	21
FUN_008612-T1	21
FUN_008655-T1	21
FUN_020961-T1	21
FUN_011528-T1	21
FUN_019384-T1	21
FUN_001072-T1	21
FUN_003614-T1	21
FUN_002008-T1	21
FUN_019695-T1	21
FUN_009920-T1	21
FUN_009944-T1	21
FUN_010001-T1	21
FUN_000433-T1	21
FUN_020313-T1	21
FUN_011635-T1	21
FUN_002308-T1	21
FUN_017146-T1	21
FUN_002356-T1	21
FUN_015281-T1	21
FUN_000733-T1	21
FUN_005015-T1	21
FUN_001645-T1	21
FUN_002369-T1	21
FUN_021058-T1	21
FUN_020373-T1	21
FUN_021101-T1	21
FUN_007933-T1	21
FUN_019184-T1	21
FUN_019207-T1	21
FUN_019213-T1	21
FUN_001361-T1	21
FUN_020990-T1	21
FUN_003627-T1	21
FUN_013670-T1	21
FUN_006125-T1	21
FUN_001957-T1	21
FUN_012957-T1	21
FUN_012993-T1	21
FUN_003662-T1	21
FUN_013832-T1	21
FUN_019951-T1	21
FUN_013760-T1	21
FUN_008292-T1	21
FUN_008341-T1	21
FUN_008415-T1	21
FUN_020512-T1	21
FUN_000607-T1	21
FUN_010746-T1	21
FUN_017030-T1	21
FUN_003027-T1	21
FUN_002998-T1	21
FUN_000488-T1	21
FUN_000450-T1	21
FUN_002626-T1	21
FUN_001510-T1	21
FUN_016537-T1	21
FUN_000442-T1	21
FUN_001982-T1	21
FUN_003624-T1	21
FUN_020506-T1	21
FUN_015517-T1	21
FUN_008163-T1	21
FUN_008177-T1	21
FUN_008192-T1	21
FUN_004185-T1	21
FUN_004187-T1	21
FUN_004189-T1	21
FUN_013286-T1	21
FUN_005968-T1	21
FUN_018093-T1	21
FUN_001871-T1	21
FUN_018113-T1	21
FUN_001969-T1	21
FUN_001971-T1	21
FUN_003610-T1	21
FUN_013241-T1	21
FUN_013244-T1	21
FUN_013253-T1	21
FUN_003460-T1	21
FUN_002985-T1	21
FUN_002995-T1	21
FUN_018701-T1	21
FUN_008291-T1	21
FUN_011055-T1	21
FUN_004202-T1	21
FUN_015479-T1	21
FUN_002979-T1	21
FUN_013447-T1	21
FUN_021427-T1	21
FUN_018032-T1	21
FUN_001886-T1	21
FUN_013383-T1	21
FUN_001005-T1	21
FUN_021487-T1	21
FUN_005929-T1	20
FUN_005865-T1	20
FUN_000065-T1	20
FUN_003544-T1	20
FUN_009519-T1	20
FUN_005624-T1	20
FUN_005622-T1	20
FUN_005493-T1	20
FUN_018034-T1	20
FUN_005690-T1	20
FUN_001307-T1	20
FUN_001331-T1	20
FUN_019244-T1	20
FUN_010928-T1	20
FUN_015463-T1	20
FUN_002986-T1	20
FUN_004904-T1	20
FUN_004922-T1	20
FUN_000641-T1	20
FUN_010801-T1	20
FUN_004274-T1	20
FUN_004296-T1	20
FUN_015657-T1	20
FUN_015638-T1	20
FUN_002375-T1	20
FUN_017042-T1	20
FUN_018692-T1	20
FUN_007973-T1	20
FUN_015426-T1	20
FUN_015420-T1	20
FUN_011221-T1	20
FUN_000682-T1	20
FUN_004948-T1	20
FUN_001339-T1	20
FUN_008351-T1	20
FUN_002445-T1	20
FUN_016953-T1	20
FUN_016944-T1	20
FUN_016940-T1	20
FUN_008326-T1	20
FUN_000382-T1	20
FUN_002466-T1	20
FUN_002462-T1	20
FUN_002461-T1	20
FUN_016854-T1	20
FUN_001573-T1	20
FUN_001358-T1	20
FUN_010716-T1	20
FUN_017114-T1	20
FUN_017111-T1	20
FUN_000718-T1	20
FUN_020347-T1	20
FUN_011374-T1	20
FUN_015386-T1	20
FUN_015363-T1	20
FUN_004166-T1	20
FUN_004160-T1	20
FUN_000360-T1	20
FUN_000346-T1	20
FUN_011458-T1	20
FUN_007965-T1	20
FUN_002357-T1	20
FUN_002334-T1	20
FUN_017329-T1	20
FUN_004081-T1	20
FUN_003099-T1	20
FUN_000736-T1	20
FUN_001269-T1	20
FUN_008618-T1	20
FUN_004331-T1	20
FUN_010590-T1	20
FUN_010585-T1	20
FUN_011814-T1	20
FUN_020301-T1	20
FUN_001651-T1	20
FUN_021124-T1	20
FUN_000317-T1	20
FUN_001251-T1	20
FUN_005042-T1	20
FUN_018794-T1	20
FUN_008846-T1	20
FUN_004834-T1	20
FUN_004347-T1	20
FUN_000571-T1	20
FUN_002837-T1	20
FUN_002835-T1	20
FUN_003140-T1	20
FUN_020285-T1	20
FUN_007519-T1	20
FUN_000783-T1	20
FUN_014987-T1	20
FUN_017395-T1	20
FUN_017358-T1	20
FUN_007403-T1	20
FUN_000305-T1	20
FUN_001213-T1	20
FUN_003884-T1	20
FUN_000790-T1	20
FUN_004812-T1	20
FUN_002500-T1	20
FUN_001380-T1	20
FUN_015946-T1	20
FUN_002258-T1	20
FUN_007353-T1	20
FUN_003184-T1	20
FUN_014780-T1	20
FUN_014742-T1	20
FUN_021198-T1	20
FUN_012206-T1	20
FUN_000827-T1	20
FUN_001204-T1	20
FUN_019452-T1	20
FUN_007100-T1	20
FUN_020138-T1	20
FUN_003862-T1	20
FUN_008925-T1	20
FUN_002797-T1	20
FUN_002796-T1	20
FUN_001395-T1	20
FUN_010344-T1	20
FUN_002543-T1	20
FUN_003820-T1	20
FUN_017597-T1	20
FUN_006803-T1	20
FUN_000163-T1	20
FUN_000160-T1	20
FUN_019484-T1	20
FUN_001185-T1	20
FUN_002215-T1	20
FUN_006655-T1	20
FUN_003808-T1	20
FUN_003802-T1	20
FUN_002570-T1	20
FUN_016152-T1	20
FUN_018291-T1	20
FUN_019556-T1	20
FUN_012445-T1	20
FUN_003782-T1	20
FUN_001803-T1	20
FUN_019600-T1	20
FUN_014335-T1	20
FUN_019624-T1	20
FUN_014367-T1	20
FUN_014361-T1	20
FUN_010249-T1	20
FUN_001526-T1	20
FUN_018892-T1	20
FUN_018866-T1	20
FUN_002606-T1	20
FUN_002140-T1	20
FUN_021259-T1	20
FUN_006485-T1	20
FUN_012636-T1	20
FUN_003338-T1	20
FUN_000917-T1	20
FUN_000913-T1	20
FUN_003708-T1	20
FUN_009178-T1	20
FUN_009135-T1	20
FUN_016622-T1	20
FUN_004457-T1	20
FUN_019014-T1	20
FUN_016211-T1	20
FUN_010077-T1	20
FUN_010058-T1	20
FUN_001500-T1	20
FUN_018908-T1	20
FUN_018904-T1	20
FUN_017831-T1	20
FUN_001814-T1	20
FUN_003664-T1	20
FUN_017803-T1	20
FUN_016255-T1	20
FUN_019018-T1	20
FUN_004494-T1	20
FUN_004514-T1	20
FUN_019002-T1	20
FUN_002700-T1	20
FUN_006331-T1	20
FUN_017909-T1	20
FUN_017868-T1	20
FUN_000107-T1	20
FUN_013980-T1	20
FUN_013860-T1	20
FUN_019968-T1	20
FUN_019962-T1	20
FUN_012951-T1	20
FUN_021290-T1	20
FUN_017921-T1	20
FUN_006193-T1	20
FUN_018147-T1	20
FUN_001838-T1	20
FUN_006126-T1	20
FUN_013173-T1	20
FUN_000963-T1	20
FUN_003437-T1	20
FUN_013721-T1	20
FUN_018138-T1	20
FUN_001978-T1	20
FUN_009902-T1	20
FUN_016533-T1	20
FUN_003593-T1	20
FUN_003591-T1	20
FUN_003605-T1	20
FUN_003598-T1	20
FUN_001965-T1	20
FUN_019781-T1	20
FUN_001052-T1	20
FUN_003470-T1	20
FUN_001944-T1	20
FUN_002681-T1	20
FUN_009859-T1	20
FUN_002674-T1	20
FUN_002672-T1	20
FUN_016350-T1	20
FUN_009563-T1	20
FUN_018980-T1	20
FUN_019829-T1	20
FUN_013412-T1	19
FUN_000303-T1	19
FUN_000304-T1	19
FUN_007432-T1	19
FUN_001669-T1	19
FUN_014737-T1	19
FUN_012026-T1	19
FUN_020262-T1	19
FUN_012031-T1	19
FUN_003886-T1	19
FUN_001219-T1	19
FUN_002678-T1	19
FUN_009307-T1	19
FUN_018972-T1	19
FUN_018979-T1	19
FUN_009568-T1	19
FUN_018961-T1	19
FUN_005347-T1	19
